Title,Rating,Genres,Tags,Url,Popularity,TagsGenres
The Amityville Horror (2005) ,6.0,Horror            ,"['murder', 'basement', 'haunted house', 'priest', 'paranoia']",https://www.imdb.com//title/tt0384806/,120,"horror,murder,basement,haunted house,priest,paranoia,"
Christine (1983) ,6.7,"Horror, Thriller            ","['killer car', 'friendship', 'bully', 'drive in', 'year 1978']",https://www.imdb.com//title/tt0085333/,120,"horror,thriller,killer car,friendship,bully,drive in,year 1978,"
Sinister (I) (2012) ,6.8,"Horror, Mystery, Thriller            ","['writer', 'found footage', 'box', 'super 8', 'ghost']",https://www.imdb.com//title/tt1922777/,120,"horror,mystery,thriller,writer,found footage,box,super 8,ghost,"
What We Do in the Shadows (2014) ,7.7,"Comedy, Horror            ","['vampire', 'mockumentary', 'zombie', 'werewolf transformation', 'werewolf pack']",https://www.imdb.com//title/tt3416742/,120,"comedy,horror,vampire,mockumentary,zombie,werewolf transformation,werewolf pack,"
I Know What You Did Last Summer (1997) ,5.7,"Horror, Mystery            ","['stupid victim', 'taking a shower', 'teenage girl', 'overalls', 'bikini']",https://www.imdb.com//title/tt0119345/,120,"horror,mystery,stupid victim,taking a shower,teenage girl,overalls,bikini,"
Saw (2004) ,7.6,"Horror, Mystery            ","['locked in a room', 'trapped in a room', 'mind game', 'surprise ending', 'flashback']",https://www.imdb.com//title/tt0387564/,120,"horror,mystery,locked in a room,trapped in a room,mind game,surprise ending,flashback,"
Hansel & Gretel: Witch Hunters (2013) ,6.1,"Action, Fantasy, Horror            ","['brother sister team', 'brother sister relationship', 'female rear nudity', 'witch', 'bounty hunter']",https://www.imdb.com//title/tt1428538/,119,"action,fantasy,horror,brother sister team,brother sister relationship,female rear nudity,witch,bounty hunter,"
The Wicker Man (1973) ,7.5,"Horror, Mystery, Thriller            ","['paganism', 'religious sacrifice', 'disappearance', 'folk horror', 'island community']",https://www.imdb.com//title/tt0070917/,119,"horror,mystery,thriller,paganism,religious sacrifice,disappearance,folk horror,island community,"
Vivarium (2019) ,5.8,"Comedy, Horror, Mystery            ","['psychological torture', 'supernatural prison', 'rapidly growing child', 'digging', 'abducted couple']",https://www.imdb.com//title/tt8368406/,119,"comedy,horror,mystery,psychological torture,supernatural prison,rapidly growing child,digging,abducted couple,"
The Purge (I) (2013) ,5.7,"Horror, Thriller            ","['violence', 'one night', 'killing spree', 'class differences', 'knife']",https://www.imdb.com//title/tt2184339/,119,"horror,thriller,violence,one night,killing spree,class differences,knife,"
Color Out of Space (2019) ,6.2,"Horror, Mystery, Sci-Fi            ","['meteorite', 'farm', 'psychotronic film', 'farmhouse', 'alien invasion']",https://www.imdb.com//title/tt5073642/,119,"horror,mystery,sci-fi,meteorite,farm,psychotronic film,farmhouse,alien invasion,"
Evil Dead (2013) ,6.5,"Fantasy, Horror, Thriller            ","['demon', 'forest', 'zombie', 'fear', 'nurse']",https://www.imdb.com//title/tt1288558/,119,"fantasy,horror,thriller,demon,forest,zombie,fear,nurse,"
Salò o le 120 giornate di Sodoma (1975) ,5.9,"Drama, Horror, War            ","['banned film', 'voyeur', 'sexual torture', 'sexual cruelty', 'masturbation']",https://www.imdb.com//title/tt0073650/,119,"drama,horror,war,banned film,voyeur,sexual torture,sexual cruelty,masturbation,"
Don't Breathe (2016) ,7.1,"Crime, Horror, Thriller            ","['blind man', 'death of daughter', 'robbery gone awry', 'breaking and entering', 'trapped in a house']",https://www.imdb.com//title/tt4160708/,119,"crime,horror,thriller,blind man,death of daughter,robbery gone awry,breaking and entering,trapped in a house,"
28 Days Later... (2002) ,7.6,"Drama, Horror, Sci-Fi            ","['virus', 'military', 'london england', 'zombie apocalypse', 'laboratory']",https://www.imdb.com//title/tt0289043/,119,"drama,horror,sci-fi,virus,military,london england,zombie apocalypse,laboratory,"
Hellboy (2019) ,5.2,"Action, Adventure, Fantasy            ","['demon', 'based on comic', 'superhero', 'magic', 'sorceress']",https://www.imdb.com//title/tt2274648/,119,"action,adventure,fantasy,demon,based on comic,superhero,magic,sorceress,"
The Dark Tower (2017) ,5.6,"Action, Adventure, Fantasy            ","['based on novel', 'prophetic dream', 'another world', 'parallel dimension', 'dimensional portal']",https://www.imdb.com//title/tt1648190/,119,"action,adventure,fantasy,based on novel,prophetic dream,another world,parallel dimension,dimensional portal,"
The Ring (2002) ,7.1,"Horror, Mystery            ","['whitewash', 'mini skirt', 'girl in panties', 'cleavage', 'ghost']",https://www.imdb.com//title/tt0298130/,119,"horror,mystery,whitewash,mini skirt,girl in panties,cleavage,ghost,"
Morbius (2021) ,None,"Action, Adventure, Drama            ","['based on comic', 'marvel comics', 'superhero', 'vampire', 'blood']",https://www.imdb.com//title/tt5108870/,119,"action,adventure,drama,based on comic,marvel comics,superhero,vampire,blood,"
Tremors (1990) ,7.1,"Comedy, Horror            ","['desert', 'giant worm', 'stranded on rooftop', 'monster', 'first part']",https://www.imdb.com//title/tt0100814/,119,"comedy,horror,desert,giant worm,stranded on rooftop,monster,first part,"
Gretel & Hansel (2020) ,5.3,"Fantasy, Horror, Mystery            ","['fairy tale', 'folk horror', 'reimagining', 'evil', 'woods']",https://www.imdb.com//title/tt9086228/,119,"fantasy,horror,mystery,fairy tale,folk horror,reimagining,evil,woods,"
Sweeney Todd: The Demon Barber of Fleet Street (2007) ,7.3,"Drama, Horror, Musical            ","['razor', 'based on stage musical', 'serial killer', 'barbershop', 'throat slitting']",https://www.imdb.com//title/tt0408236/,119,"drama,horror,musical,razor,based on stage musical,serial killer,barbershop,throat slitting,"
An American Werewolf in London (1981) ,7.5,"Comedy, Horror            ","['werewolf', 'college student', 'american', 'nurse', 'full moon']",https://www.imdb.com//title/tt0082010/,119,"comedy,horror,werewolf,college student,american,nurse,full moon,"
The Blair Witch Project (1999) ,6.5,"Horror, Mystery            ","['found footage', 'lost in the woods', 'supernatural horror', 'ghost story', 'maryland']",https://www.imdb.com//title/tt0185937/,119,"horror,mystery,found footage,lost in the woods,supernatural horror,ghost story,maryland,"
Dark Shadows (2012) ,6.2,"Comedy, Fantasy, Horror            ","['vampire', 'camera shot of feet', 'foot closeup', 'female stockinged soles', 'female stockinged feet']",https://www.imdb.com//title/tt1077368/,119,"comedy,fantasy,horror,vampire,camera shot of feet,foot closeup,female stockinged soles,female stockinged feet,"
Blade (1998) ,7.1,"Action, Horror, Sci-Fi            ","['vampire', 'vampire hunter', 'revenge', '1990s', 'stylized violence']",https://www.imdb.com//title/tt0120611/,119,"action,horror,sci-fi,vampire,vampire hunter,revenge,1990s,stylized violence,"
The Conjuring 2 (2016) ,7.3,"Horror, Mystery, Thriller            ","['haunted house', 'second part', 'house', 'single mother', 'psychic']",https://www.imdb.com//title/tt3065204/,118,"horror,mystery,thriller,haunted house,second part,house,single mother,psychic,"
Bird Box (2018) ,6.6,"Horror, Sci-Fi            ","['suicide', 'survival', 'invisible creature', 'dystopia', 'supermarket']",https://www.imdb.com//title/tt2737304/,118,"horror,sci-fi,suicide,survival,invisible creature,dystopia,supermarket,"
The Autopsy of Jane Doe (2016) ,6.8,"Horror, Mystery, Thriller            ","['autopsy', 'morgue', 'corpse', 'autopsy room', 'forensic autopsy']",https://www.imdb.com//title/tt3289956/,118,"horror,mystery,thriller,autopsy,morgue,corpse,autopsy room,forensic autopsy,"
The Rental (2020) ,5.7,"Horror, Thriller            ","['weekend retreat', 'extramarital affair', 'hidden camera', 'masked figure', 'vacation']",https://www.imdb.com//title/tt10003008/,118,"horror,thriller,weekend retreat,extramarital affair,hidden camera,masked figure,vacation,"
Annihilation (2018) ,6.8,"Adventure, Drama, Horror            ","['coma', 'expedition', 'lighthouse', 'based on novel', 'scientist']",https://www.imdb.com//title/tt2798920/,118,"adventure,drama,horror,coma,expedition,lighthouse,based on novel,scientist,"
The Thing (I) (2011) ,6.2,"Horror, Mystery, Sci-Fi            ","['alien', 'scientist', 'antarctica', 'snow', 'alien creature']",https://www.imdb.com//title/tt0905372/,118,"horror,mystery,sci-fi,alien,scientist,antarctica,snow,alien creature,"
Frankenweenie (2012) ,6.9,"Animation, Comedy, Family            ","['stop motion animation', 'remake by original director', 'dracula character', 'altered version of studio logo', 'studio logo segues into film']",https://www.imdb.com//title/tt1142977/,118,"animation,comedy,family,stop motion animation,remake by original director,dracula character,altered version of studio logo,studio logo segues into film,"
Halloween H20: 20 Years Later (1998) ,5.8,"Horror, Thriller            ","['slasher', 'call the police', 'private boarding school', 'faked death', 'headmistress']",https://www.imdb.com//title/tt0120694/,118,"horror,thriller,slasher,call the police,private boarding school,faked death,headmistress,"
Candyman (1992) ,6.6,"Horror, Thriller            ","['legend', 'mirror', 'hook for a hand', 'urban legend', 'secret passage']",https://www.imdb.com//title/tt0103919/,118,"horror,thriller,legend,mirror,hook for a hand,urban legend,secret passage,"
The Strangers (2008) ,6.2,"Horror, Thriller            ","['fear', 'masked intruder', 'cabin in the woods', 'masked villain', 'smoke alarm']",https://www.imdb.com//title/tt0482606/,118,"horror,thriller,fear,masked intruder,cabin in the woods,masked villain,smoke alarm,"
Spiral: From the Book of Saw (2021) ,None,"Crime, Horror, Mystery            ","['f word', 'psychotronic film', 'saw', 'horror icon', 'body count']",https://www.imdb.com//title/tt10342730/,118,"crime,horror,mystery,f word,psychotronic film,saw,horror icon,body count,"
Split (IX) (2016) ,7.3,"Horror, Thriller            ","['multiple personality disorder', 'psychological thriller', 'kidnapping', 'teenage girl', 'villain played by lead actor']",https://www.imdb.com//title/tt4972582/,118,"horror,thriller,multiple personality disorder,psychological thriller,kidnapping,teenage girl,villain played by lead actor,"
The Innocents (1961) ,7.8,Horror            ,"['bodily possession', 'downward spiral', 'fear', 'children', 'governess']",https://www.imdb.com//title/tt0055018/,118,"horror,bodily possession,downward spiral,fear,children,governess,"
Gremlins (1984) ,7.3,"Comedy, Fantasy, Horror            ","['chinatown', 'dumb cop', 'shady businesswoman', 'greedy banker', '1980s']",https://www.imdb.com//title/tt0087363/,118,"comedy,fantasy,horror,chinatown,dumb cop,shady businesswoman,greedy banker,1980s,"
Sputnik (2020) ,6.3,"Drama, Horror, Sci-Fi            ","['spaceship', 'female protagonist', 'monster', 'creature', 'scientist']",https://www.imdb.com//title/tt11905962/,118,"drama,horror,sci-fi,spaceship,female protagonist,monster,creature,scientist,"
From Dusk Till Dawn (1996) ,7.2,"Action, Crime, Horror            ","['sex offender', 'vampire', 'stripper', 'rape victim', 'pervert']",https://www.imdb.com//title/tt0116367/,118,"action,crime,horror,sex offender,vampire,stripper,rape victim,pervert,"
The Mortal Instruments: City of Bones (2013) ,5.9,"Action, Adventure, Fantasy            ","['magic', 'demon', 'new york city', 'vampire', 'teenager']",https://www.imdb.com//title/tt1538403/,118,"action,adventure,fantasy,magic,demon,new york city,vampire,teenager,"
Mandy (I) (2018) ,6.5,"Action, Fantasy, Horror            ","['lumberjack', 'cult', 'revenge', 'surrealism', 'year 1983']",https://www.imdb.com//title/tt6998518/,118,"action,fantasy,horror,lumberjack,cult,revenge,surrealism,year 1983,"
Shaun of the Dead (2004) ,7.9,"Comedy, Horror            ","['zombie apocalypse', 'pub', 'british horror', 'zombie', 'flesh eating zombies']",https://www.imdb.com//title/tt0365748/,118,"comedy,horror,zombie apocalypse,pub,british horror,zombie,flesh eating zombies,"
Silent Hill (2006) ,6.5,Horror            ,"['ash fall', 'gothic', 'based on video game', 'first part', 'molestation']",https://www.imdb.com//title/tt0384537/,118,"horror,ash fall,gothic,based on video game,first part,molestation,"
Vampires (1998) ,6.2,"Action, Horror, Thriller            ","['vampire', 'vampire hunter', 'vampire slayer', 'female frontal nudity', 'topless female nudity']",https://www.imdb.com//title/tt0120877/,117,"action,horror,thriller,vampire,vampire hunter,vampire slayer,female frontal nudity,topless female nudity,"
Host (II) (2020) ,6.6,"Horror, Mystery            ","['laptop screen', 'evil', 'paranormal entity', 'computer screen', 'fear']",https://www.imdb.com//title/tt12749596/,117,"horror,mystery,laptop screen,evil,paranormal entity,computer screen,fear,"
The Descent (2005) ,7.2,"Adventure, Horror, Thriller            ","['cave', 'fear', 'group of friends', 'survival horror', 'expedition']",https://www.imdb.com//title/tt0435625/,117,"adventure,horror,thriller,cave,fear,group of friends,survival horror,expedition,"
The Last House on the Left (1972) ,6.0,"Crime, Horror, Thriller            ","['sadistic murderer', 'female victim', 'escaped criminal', 'sadistic violence', 'grindhouse film']",https://www.imdb.com//title/tt0068833/,117,"crime,horror,thriller,sadistic murderer,female victim,escaped criminal,sadistic violence,grindhouse film,"
The Devil's Rejects (2005) ,6.8,Horror            ,"['motel', 'revenge', 'carjacking', 'brothel', 'police brutality']",https://www.imdb.com//title/tt0395584/,117,"horror,motel,revenge,carjacking,brothel,police brutality,"
Hostel (2005) ,5.9,Horror            ,"['torture', 'travel', 'tied to a chair', 'close up of toes', 'whistling']",https://www.imdb.com//title/tt0450278/,117,"horror,torture,travel,tied to a chair,close up of toes,whistling,"
Carrie (2013) ,5.9,"Drama, Horror            ","['telekinesis', 'self injury', 'prom', 'outcast', 'tragic event']",https://www.imdb.com//title/tt1939659/,117,"drama,horror,telekinesis,self injury,prom,outcast,tragic event,"
House at the End of the Street (2012) ,5.6,"Drama, Horror, Thriller            ","['dead body in a car trunk', 'female captive', 'scantily clad female', 'slut', 'nipples visible through clothing']",https://www.imdb.com//title/tt1582507/,117,"drama,horror,thriller,dead body in a car trunk,female captive,scantily clad female,slut,nipples visible through clothing,"
1BR (2019) ,5.7,"Drama, Horror, Thriller            ","['los angeles', 'community', 'apartment building', 'new tenant', 'young woman']",https://www.imdb.com//title/tt7541106/,117,"drama,horror,thriller,los angeles,community,apartment building,new tenant,young woman,"
Srpski film (2010) ,5.1,"Horror, Mystery, Thriller            ","['incest rape', 'graphic violence', 'rape of a minor', 'depravity', 'controversy']",https://www.imdb.com//title/tt1273235/,117,"horror,mystery,thriller,incest rape,graphic violence,rape of a minor,depravity,controversy,"
Countdown (III) (2019) ,5.4,"Horror, Thriller            ","['app', 'bar', 'demon', 'interracial romance', 'priest']",https://www.imdb.com//title/tt10039344/,117,"horror,thriller,app,bar,demon,interracial romance,priest,"
